,Season,Home,Away,Date,Percent_Tickets_Sold,Game_id,Total_All_Stars,Home_All_Star,Away_All_Star,Month,Day_of_Week,Home_Top_Jersey_Sellers,Away_Top_Jersey_Sellers,Holiday,Weekend,Weekday,Total_Top_Jersey_Sellers,Past_Playoff_Teams
831,2013,DEN,SAC,2014-02-23,0.6980422866092404,21300837,0.0,0,0,2,6,0,0,0,1,0,0,0
832,2013,CLE,WAS,2014-02-23,0.6766851473592063,21300835,2.0,1,1,2,6,1,1,0,1,0,2,0
833,2013,TOR,ORL,2014-02-23,0.7611111111111111,21300836,1.0,1,0,2,6,0,0,0,1,0,0,0
834,2013,OKC,LAC,2014-02-23,1.0,21300833,3.0,1,2,2,6,2,2,0,1,0,4,0
835,2013,LAL,BRK,2014-02-23,1.0,21300839,2.0,1,1,2,6,1,3,0,1,0,4,0
836,2013,POR,MIN,2014-02-23,0.8068530039929427,21300840,3.0,2,1,2,6,1,1,0,1,0,2,0
837,2013,MIA,CHI,2014-02-23,1.0,21300834,4.0,3,1,2,6,3,2,0,1,0,5,1
838,2013,PHI,MIL,2014-02-24,0.20188902007083825,21300841,0.0,0,0,2,0,1,0,0,0,1,1,0
839,2013,DET,GSW,2014-02-24,0.40914325772369936,21300842,1.0,0,1,2,0,0,1,0,0,1,1,0
840,2013,NOP,LAC,2014-02-24,0.9191320329637754,21300844,3.0,1,2,2,0,1,2,0,0,1,3,0
841,2013,UTA,BOS,2014-02-24,0.7206569233087238,21300845,0.0,0,0,2,0,0,1,0,0,1,1,0
842,2013,NYK,DAL,2014-02-24,1.0,21300843,2.0,1,1,2,0,2,1,0,0,1,3,0
843,2013,ATL,CHI,2014-02-25,0.3761844073807281,21300849,2.0,1,1,2,1,0,2,0,0,1,2,0
844,2013,WAS,ORL,2014-02-25,0.3073295342896443,21300848,1.0,1,0,2,1,1,0,0,0,1,1,0
845,2013,CLE,TOR,2014-02-25,0.3381966734753429,21300846,2.0,1,1,2,1,1,0,0,0,1,1,0
846,2013,SAC,HOU,2014-02-25,0.8544782583588382,21300852,2.0,0,2,2,1,0,3,0,0,1,3,0
847,2013,DEN,POR,2014-02-25,0.6766379535369356,21300850,2.0,0,2,2,1,0,1,0,0,1,1,0
848,2013,PHX,MIN,2014-02-25,0.7108763076276087,21300851,1.0,0,1,2,1,0,1,0,0,1,1,0
849,2013,IND,LAL,2014-02-25,1.0,21300847,3.0,2,1,2,1,1,1,0,0,1,2,0
850,2013,PHI,ORL,2014-02-26,0.2610192837465565,21300853,0.0,0,0,2,2,1,0,0,0,1,1,0
851,2013,BOS,ATL,2014-02-26,0.7831829896907216,21300854,1.0,0,1,2,2,1,0,0,0,1,1,0
852,2013,MEM,LAL,2014-02-26,0.8752690545835863,21300857,1.0,0,1,2,2,0,1,0,0,1,1,0
853,2013,OKC,CLE,2014-02-26,1.0,21300858,2.0,1,1,2,2,2,1,0,0,1,3,0
854,2013,SAS,DET,2014-02-26,1.0,21300859,1.0,1,0,2,2,2,0,0,0,1,2,0
855,2013,LAC,HOU,2014-02-26,1.0,21300862,4.0,2,2,2,2,2,3,0,0,1,5,0
856,2013,UTA,PHX,2014-02-26,0.9726784189643916,21300860,0.0,0,0,2,2,0,0,0,0,1,0,0
857,2013,DAL,NOP,2014-02-26,1.0,21300856,2.0,1,1,2,2,1,1,0,0,1,2,0
858,2013,POR,BRK,2014-02-26,0.858575540904448,21300861,3.0,2,1,2,2,1,3,0,0,1,4,0
859,2013,CHI,GSW,2014-02-26,1.0,21300855,2.0,1,1,2,2,2,1,0,0,1,3,0
860,2013,DEN,BRK,2014-02-27,0.5480031323414252,21300866,1.0,0,1,2,3,0,3,0,0,1,3,0
861,2013,TOR,WAS,2014-02-27,0.7937373737373737,21300864,2.0,1,1,2,3,0,1,0,0,1,1,0
862,2013,IND,MIL,2014-02-27,0.969942196531792,21300863,2.0,2,0,2,3,1,0,0,0,1,1,0
863,2013,MIA,NYK,2014-02-27,1.0,21300865,4.0,3,1,2,3,3,2,0,0,1,5,0
864,2013,PHX,NOP,2014-02-28,0.7429427535089103,21300873,1.0,0,1,2,4,0,1,0,0,1,1,0
865,2013,OKC,MEM,2014-02-28,1.0,21300868,1.0,1,0,2,4,2,0,0,0,1,2,1
866,2013,SAS,CHA,2014-02-28,1.0,21300871,1.0,1,0,2,4,2,0,0,0,1,2,0
867,2013,CLE,UTA,2014-02-28,0.8092597996303862,21300867,1.0,1,0,2,4,1,0,0,0,1,1,0
868,2013,LAL,SAC,2014-02-28,1.0,21300872,1.0,1,0,2,4,1,0,0,0,1,1,0
869,2013,NYK,GSW,2014-02-28,1.0,21300869,2.0,1,1,2,4,2,1,0,0,1,3,0
870,2013,DAL,CHI,2014-02-28,1.0,21300870,2.0,1,1,2,4,1,2,0,0,1,3,0
871,2013,MIL,BRK,2014-03-01,0.5046214671154565,21300878,1.0,0,1,3,5,0,3,0,1,0,3,0
872,2013,MEM,CLE,2014-03-01,0.8776974446713395,21300879,1.0,0,1,3,5,0,1,0,1,0,1,0
873,2013,SAC,MIN,2014-03-01,0.9732055205867068,21300881,1.0,0,1,3,5,0,1,0,1,0,1,0
874,2013,HOU,DET,2014-03-01,1.0,21300876,2.0,2,0,3,5,3,0,0,1,0,3,0
875,2013,BOS,IND,2014-03-01,1.0,21300877,2.0,0,2,3,5,1,1,0,1,0,2,0
876,2013,LAC,NOP,2014-03-01,1.0,21300882,3.0,2,1,3,5,2,1,0,1,0,3,0
877,2013,MIA,ORL,2014-03-01,1.0,21300874,3.0,3,0,3,5,3,0,0,1,0,3,0
878,2013,POR,DEN,2014-03-01,0.8634970749373201,21300880,2.0,2,0,3,5,1,0,0,1,0,1,0
879,2013,PHI,WAS,2014-03-01,1.0,21300875,1.0,0,1,3,5,1,1,0,1,0,2,0
880,2013,ORL,PHI,2014-03-02,0.772683858643744,21300886,0.0,0,0,3,6,0,1,0,1,0,1,0
881,2013,PHX,ATL,2014-03-02,0.7619723492614204,21300889,1.0,0,1,3,6,0,0,0,1,0,0,0
882,2013,IND,UTA,2014-03-02,1.0,21300885,2.0,2,0,3,6,1,0,0,1,0,1,0
883,2013,OKC,CHA,2014-03-02,1.0,21300887,1.0,1,0,3,6,2,0,0,1,0,2,0
884,2013,SAS,DAL,2014-03-02,1.0,21300888,2.0,1,1,3,6,2,1,0,1,0,3,0
885,2013,TOR,GSW,2014-03-02,0.8846464646464647,21300884,2.0,1,1,3,6,0,1,0,1,0,1,0
886,2013,CHI,NYK,2014-03-02,1.0,21300883,2.0,1,1,3,6,2,2,0,1,0,4,0
887,2013,MIL,UTA,2014-03-03,0.07089811401399798,21300894,0.0,0,0,3,0,0,0,0,0,1,0,0
888,2013,WAS,MEM,2014-03-03,0.3819021418746316,21300890,1.0,1,0,3,0,1,0,0,0,1,1,0
889,2013,DET,NYK,2014-03-03,0.4763406940063091,21300892,1.0,0,1,3,0,0,2,0,0,1,2,0
890,2013,DEN,MIN,2014-03-03,0.5912294440093969,21300895,1.0,0,1,3,0,0,1,0,0,1,1,0
891,2013,SAC,NOP,2014-03-03,0.8738811572443264,21300897,1.0,0,1,3,0,0,1,0,0,1,1,0
892,2013,BRK,CHI,2014-03-03,1.0,21300891,2.0,1,1,3,0,3,2,0,0,1,5,1
893,2013,MIA,CHA,2014-03-03,1.0,21300893,3.0,3,0,3,0,3,0,0,0,1,3,0
894,2013,POR,LAL,2014-03-03,0.8583898226390565,21300896,3.0,2,1,3,0,1,1,0,0,1,2,0
895,2013,PHX,LAC,2014-03-04,0.5841875624244336,21300902,2.0,0,2,3,1,0,2,0,0,1,2,0
896,2013,CLE,SAS,2014-03-04,0.7474953798268651,21300898,2.0,1,1,3,1,1,2,0,0,1,3,0
897,2013,IND,GSW,2014-03-04,1.0,21300899,3.0,2,1,3,1,1,1,0,0,1,2,0
898,2013,OKC,PHI,2014-03-04,1.0,21300901,1.0,1,0,3,1,2,1,0,0,1,3,0
899,2013,LAL,NOP,2014-03-04,0.9409380428488708,21300903,2.0,1,1,3,1,1,1,0,0,1,2,0
900,2013,HOU,MIA,2014-03-04,1.0,21300900,5.0,2,3,3,1,3,3,0,0,1,6,0
901,2013,MIL,SAC,2014-03-05,0.18384356467382595,21300910,0.0,0,0,3,2,0,0,0,0,1,0,0
902,2013,WAS,UTA,2014-03-05,0.3667714678718805,21300906,1.0,1,0,3,2,1,0,0,0,1,1,0
903,2013,DET,CHI,2014-03-05,0.4027339642481598,21300909,1.0,0,1,3,2,0,2,0,0,1,2,0
904,2013,MIN,NYK,2014-03-05,0.4769580491837157,21300911,2.0,1,1,3,2,1,2,0,0,1,3,0
905,2013,DEN,DAL,2014-03-05,0.5182458888018794,21300912,1.0,0,1,3,2,0,1,0,0,1,1,0
906,2013,CHA,IND,2014-03-05,0.6115741468784399,21300904,2.0,0,2,3,2,0,1,0,0,1,1,0
907,2013,ORL,HOU,2014-03-05,0.6992465244614242,21300905,2.0,0,2,3,2,0,3,0,0,1,3,0
908,2013,BRK,MEM,2014-03-05,0.9234152943830364,21300908,1.0,1,0,3,2,3,0,0,0,1,3,0
909,2013,BOS,GSW,2014-03-05,0.949634879725086,21300907,1.0,0,1,3,2,1,1,0,0,1,2,0
910,2013,POR,ATL,2014-03-05,0.8611755966199276,21300913,3.0,2,1,3,2,1,0,0,0,1,1,0
911,2013,PHX,OKC,2014-03-06,0.8731009830205541,21300915,1.0,0,1,3,3,0,2,0,0,1,2,0
912,2013,LAL,LAC,2014-03-06,0.9464125914618098,21300916,3.0,1,2,3,3,1,2,0,0,1,3,0
913,2013,SAS,MIA,2014-03-06,1.0,21300914,4.0,1,3,3,3,2,3,0,0,1,5,1
914,2013,CHA,CLE,2014-03-07,0.6447030455522357,21300918,1.0,0,1,3,4,0,1,0,0,1,1,0
915,2013,NOP,MIL,2014-03-07,0.9044287662299164,21300923,1.0,1,0,3,4,1,0,0,0,1,1,0
916,2013,MIN,DET,2014-03-07,0.6782393056416615,21300922,1.0,1,0,3,4,1,0,0,0,1,1,0
917,2013,TOR,SAC,2014-03-07,0.8371717171717171,21300919,1.0,1,0,3,4,0,0,0,0,1,0,0
918,2013,BOS,BRK,2014-03-07,0.953930412371134,21300920,1.0,0,1,3,4,1,3,0,0,1,4,0
919,2013,DEN,LAL,2014-03-07,0.905298877577656,21300925,1.0,0,1,3,4,0,1,0,0,1,1,0
920,2013,HOU,IND,2014-03-07,1.0,21300926,4.0,2,2,3,4,3,1,0,0,1,4,0
921,2013,GSW,ATL,2014-03-07,1.0,21300927,2.0,1,1,3,4,1,0,0,0,1,1,0
922,2013,NYK,UTA,2014-03-07,1.0,21300921,1.0,1,0,3,4,2,0,0,0,1,2,0
923,2013,DAL,POR,2014-03-07,1.0,21300924,3.0,1,2,3,4,1,1,0,0,1,2,0
924,2013,CHI,MEM,2014-03-07,1.0,21300917,1.0,1,0,3,4,2,0,0,0,1,2,0
925,2013,PHI,UTA,2014-03-08,0.3350059031877214,21300929,0.0,0,0,3,5,1,0,0,1,0,1,0
926,2013,MIL,WAS,2014-03-08,0.5856173532083133,21300931,1.0,0,1,3,5,0,1,0,1,0,1,0
927,2013,MEM,CHA,2014-03-08,0.909376897179756,21300930,0.0,0,0,3,5,0,0,0,1,0,0,0
928,2013,SAS,ORL,2014-03-08,1.0,21300932,1.0,1,0,3,5,2,0,0,1,0,2,0
929,2013,LAC,ATL,2014-03-08,1.0,21300933,3.0,2,1,3,5,2,0,0,1,0,2,0
930,2013,CLE,NYK,2014-03-08,1.0,21300928,2.0,1,1,3,5,1,2,0,1,0,3,0
931,2013,MIN,TOR,2014-03-09,0.35523868567885925,21300940,2.0,1,1,3,6,1,0,0,1,0,1,0
932,2013,NOP,DEN,2014-03-09,1.0,21300936,1.0,1,0,3,6,1,0,0,1,0,1,0
933,2013,BRK,SAC,2014-03-09,1.0,21300938,1.0,1,0,3,6,3,0,0,1,0,3,0
934,2013,HOU,POR,2014-03-09,1.0,21300939,4.0,2,2,3,6,3,1,0,1,0,4,0
935,2013,BOS,DET,2014-03-09,1.0,21300937,0.0,0,0,3,6,1,0,0,1,0,1,0
936,2013,LAL,OKC,2014-03-09,1.0,21300935,2.0,1,1,3,6,1,2,0,1,0,3,0
937,2013,GSW,PHX,2014-03-09,1.0,21300942,1.0,1,0,3,6,1,0,0,1,0,1,0
938,2013,DAL,IND,2014-03-09,1.0,21300941,3.0,1,2,3,6,1,1,0,1,0,2,0
939,2013,CHI,MIA,2014-03-09,1.0,21300934,4.0,1,3,3,6,2,3,0,1,0,5,1
940,2013,MIL,ORL,2014-03-10,0.08072874926537373,21300947,0.0,0,0,3,0,0,0,0,0,1,0,0
941,2013,CHA,DEN,2014-03-10,0.5004455627195051,21300943,0.0,0,0,3,0,0,0,0,0,1,0,0
942,2013,BRK,TOR,2014-03-10,0.9570268441236184,21300944,2.0,1,1,3,0,3,0,0,0,1,3,0
943,2013,UTA,ATL,2014-03-10,0.7853447842900909,21300948,1.0,0,1,3,0,0,0,0,0,1,0,0
944,2013,LAC,PHX,2014-03-10,1.0,21300949,2.0,2,0,3,0,2,0,0,0,1,2,0
945,2013,MIA,WAS,2014-03-10,1.0,21300945,4.0,3,1,3,0,3,1,0,0,1,4,0
946,2013,NYK,PHI,2014-03-10,1.0,21300946,1.0,1,0,3,0,2,1,0,0,1,3,0
947,2013,MIN,MIL,2014-03-11,0.2887993387063443,21300954,1.0,1,0,3,1,1,0,0,0,1,1,0
948,2013,DET,SAC,2014-03-11,0.5256121375995193,21300951,0.0,0,0,3,1,0,0,0,0,1,0,0
949,2013,MEM,POR,2014-03-11,0.9196423643688946,21300953,2.0,0,2,3,1,0,1,0,0,1,1,0
950,2013,IND,BOS,2014-03-11,1.0,21300950,2.0,2,0,3,1,1,1,0,0,1,2,0
951,2013,OKC,HOU,2014-03-11,1.0,21300955,3.0,1,2,3,1,2,3,0,0,1,5,1
952,2013,GSW,DAL,2014-03-11,1.0,21300956,2.0,1,1,3,1,1,1,0,0,1,2,0
953,2013,CHI,SAS,2014-03-11,1.0,21300952,2.0,1,1,3,1,2,2,0,0,1,4,0
954,2013,PHI,SAC,2014-03-12,0.09297520661157024,21300959,0.0,0,0,3,2,1,0,0,0,1,1,0
955,2013,ORL,DEN,2014-03-12,0.7082670062612756,21300958,0.0,0,0,3,2,0,0,0,0,1,0,0
956,2013,NOP,MEM,2014-03-12,0.9580245449694671,21300963,1.0,1,0,3,2,1,0,0,0,1,1,0
957,2013,WAS,CHA,2014-03-12,0.6918844566712518,21300961,1.0,1,0,3,2,1,0,0,0,1,1,0
958,2013,PHX,CLE,2014-03-12,0.8821426694001998,21300966,1.0,0,1,3,2,0,1,0,0,1,1,0
959,2013,UTA,DAL,2014-03-12,0.8062377580232033,21300964,1.0,0,1,3,2,0,1,0,0,1,1,0
960,2013,TOR,DET,2014-03-12,0.8431313131313132,21300960,1.0,1,0,3,2,0,0,0,0,1,0,0
961,2013,SAS,POR,2014-03-12,1.0,21300965,3.0,1,2,3,2,2,1,0,0,1,3,0
962,2013,BOS,NYK,2014-03-12,1.0,21300962,1.0,0,1,3,2,1,2,0,0,1,3,1
963,2013,LAC,GSW,2014-03-12,1.0,21300967,3.0,2,1,3,2,2,1,0,0,1,3,0
964,2013,MIA,BRK,2014-03-12,1.0,21300957,4.0,3,1,3,2,3,3,0,0,1,6,0
965,2013,ATL,MIL,2014-03-13,0.3912561644594669,21300969,1.0,1,0,3,3,0,0,0,0,1,0,0
966,2013,OKC,LAL,2014-03-13,1.0,21300970,2.0,1,1,3,3,2,1,0,0,1,3,0
967,2013,CHI,HOU,2014-03-13,1.0,21300968,3.0,1,2,3,3,2,3,0,0,1,5,0
968,2013,PHI,IND,2014-03-14,0.4515938606847698,21300973,2.0,0,2,3,4,1,1,0,0,1,2,0
969,2013,ORL,WAS,2014-03-14,0.6991404011461319,21300972,1.0,0,1,3,4,0,1,0,0,1,1,0
970,2013,NOP,POR,2014-03-14,1.0,21300977,3.0,1,2,3,4,1,1,0,0,1,2,0
971,2013,CHA,MIN,2014-03-14,0.7804686271426325,21300971,1.0,0,1,3,4,0,1,0,0,1,1,0
972,2013,TOR,MEM,2014-03-14,0.8651515151515151,21300974,1.0,1,0,3,4,0,0,0,0,1,0,0
973,2013,SAS,LAL,2014-03-14,1.0,21300978,2.0,1,1,3,4,2,1,0,0,1,3,1
974,2013,BOS,PHX,2014-03-14,1.0,21300975,0.0,0,0,3,4,1,0,0,0,1,1,0
975,2013,UTA,LAC,2014-03-14,0.946763095776204,21300979,2.0,0,2,3,4,0,2,0,0,1,2,0
976,2013,GSW,CLE,2014-03-14,1.0,21300980,2.0,1,1,3,4,1,1,0,0,1,2,0
977,2013,MIA,DEN,2014-03-14,1.0,21300976,3.0,3,0,3,4,3,0,0,0,1,3,0
978,2013,PHI,MEM,2014-03-15,0.4919323101141283,21300985,0.0,0,0,3,5,1,0,0,1,0,1,0
979,2013,ATL,DEN,2014-03-15,0.8752147171275004,21300983,1.0,1,0,3,5,0,0,0,1,0,0,0
980,2013,DET,IND,2014-03-15,0.7465324720845226,21300984,2.0,0,2,3,5,0,1,0,1,0,1,0
981,2013,NYK,MIL,2014-03-15,1.0,21300981,1.0,1,0,3,5,2,0,0,1,0,2,0
982,2013,WAS,BRK,2014-03-15,1.0,21300982,2.0,1,1,3,5,1,3,0,1,0,4,0
983,2013,CHI,SAC,2014-03-15,1.0,21300986,1.0,1,0,3,5,2,0,0,1,0,2,0
984,2013,MIN,SAC,2014-03-16,0.36092167803265135,21300991,1.0,1,0,3,6,1,0,0,1,0,1,0
985,2013,MIL,CHA,2014-03-16,0.5532403697173692,21300987,0.0,0,0,3,6,0,0,0,1,0,0,0
986,2013,NOP,BOS,2014-03-16,1.0,21300990,1.0,1,0,3,6,1,1,0,1,0,2,0
987,2013,OKC,DAL,2014-03-16,1.0,21300992,2.0,1,1,3,6,2,1,0,1,0,3,0
988,2013,SAS,UTA,2014-03-16,0.9808882614833316,21300993,1.0,1,0,3,6,2,0,0,1,0,2,0
989,2013,TOR,PHX,2014-03-16,0.8906060606060606,21300988,1.0,1,0,3,6,0,0,0,1,0,0,0
990,2013,LAC,CLE,2014-03-16,1.0,21300995,3.0,2,1,3,6,2,1,0,1,0,3,0
991,2013,MIA,HOU,2014-03-16,1.0,21300989,5.0,3,2,3,6,3,3,0,1,0,6,0
992,2013,POR,GSW,2014-03-16,0.8630327792738416,21300994,3.0,2,1,3,6,1,1,0,1,0,2,0
993,2013,CHA,ATL,2014-03-17,0.511663259422341,21300996,1.0,0,1,3,0,0,0,0,0,1,0,0
994,2013,DEN,LAC,2014-03-17,0.7283215870529888,21301002,2.0,0,2,3,0,0,2,0,0,1,2,0
995,2013,BRK,PHX,2014-03-17,0.9626663658921724,21300998,1.0,1,0,3,0,3,0,0,0,1,3,0
996,2013,HOU,UTA,2014-03-17,1.0,21301000,2.0,2,0,3,0,3,0,0,0,1,3,0
997,2013,IND,PHI,2014-03-17,1.0,21300997,2.0,2,0,3,0,1,1,0,0,1,2,0
998,2013,DAL,BOS,2014-03-17,1.0,21301001,1.0,1,0,3,0,1,1,0,0,1,2,0
999,2013,CHI,OKC,2014-03-17,1.0,21300999,2.0,1,1,3,0,2,2,0,0,1,4,0
1000,2013,ATL,TOR,2014-03-18,0.3031528785947803,21301004,2.0,1,1,3,1,0,0,0,0,1,0,0
1001,2013,SAC,WAS,2014-03-18,0.8575965813940059,21301006,1.0,0,1,3,1,0,1,0,0,1,1,0
1002,2013,POR,MIL,2014-03-18,0.8174389451202526,21301005,2.0,2,0,3,1,1,0,0,0,1,1,0
1003,2013,GSW,ORL,2014-03-18,1.0,21301007,1.0,1,0,3,1,1,0,0,0,1,1,0
1004,2013,CLE,MIA,2014-03-18,1.0,21301003,4.0,1,3,3,1,1,3,0,0,1,4,0
1005,2013,PHI,CHI,2014-03-19,0.3008658008658009,21301008,1.0,0,1,3,2,1,2,0,0,1,3,0
1006,2013,NOP,TOR,2014-03-19,0.8120590502163989,21301012,2.0,1,1,3,2,1,0,0,0,1,1,0
1007,2013,DEN,DET,2014-03-19,0.7406421299921692,21301015,0.0,0,0,3,2,0,0,0,0,1,0,0
1008,2013,MEM,UTA,2014-03-19,0.8776974446713395,21301011,0.0,0,0,3,2,0,0,0,0,1,0,0
1009,2013,BRK,CHA,2014-03-19,0.942476877960749,21301010,1.0,1,0,3,2,3,0,0,0,1,3,0
1010,2013,PHX,ORL,2014-03-19,0.8407191294748463,21301016,0.0,0,0,3,2,0,0,0,0,1,0,0
1011,2013,BOS,MIA,2014-03-19,1.0,21301009,3.0,0,3,3,2,1,3,0,0,1,4,0
1012,2013,LAL,SAS,2014-03-19,1.0,21301017,2.0,1,1,3,2,1,2,0,0,1,3,1
1013,2013,NYK,IND,2014-03-19,1.0,21301013,3.0,1,2,3,2,2,1,0,0,1,3,1
1014,2013,DAL,MIN,2014-03-19,1.0,21301014,2.0,1,1,3,2,1,1,0,0,1,2,0
1015,2013,CLE,OKC,2014-03-20,0.7747300846221185,21301018,2.0,1,1,3,3,1,2,0,0,1,3,0
1016,2013,HOU,MIN,2014-03-20,1.0,21301019,3.0,2,1,3,3,3,1,0,0,1,4,0
1017,2013,POR,WAS,2014-03-20,0.8173460859875569,21301020,3.0,2,1,3,3,1,1,0,0,1,2,0
1018,2013,GSW,MIL,2014-03-20,1.0,21301021,1.0,1,0,3,3,1,0,0,0,1,1,0
1019,2013,PHI,NYK,2014-03-21,0.25393545848091303,21301023,1.0,0,1,3,4,1,2,0,0,1,3,0
1020,2013,ATL,NOP,2014-03-21,0.7150772981659002,21301025,2.0,1,1,3,4,0,1,0,0,1,1,0
1021,2013,SAC,SAS,2014-03-21,1.0,21301030,1.0,0,1,3,4,0,2,0,0,1,2,0
1022,2013,BRK,BOS,2014-03-21,1.0,21301026,1.0,1,0,3,4,3,1,0,0,1,4,0
1023,2013,LAL,WAS,2014-03-21,0.9068273937990208,21301031,2.0,1,1,3,4,1,1,0,0,1,2,0
1024,2013,IND,CHI,2014-03-21,1.0,21301022,3.0,2,1,3,4,1,2,0,0,1,3,0
1025,2013,PHX,DET,2014-03-21,0.9368133312306156,21301029,0.0,0,0,3,4,0,0,0,0,1,0,0
1026,2013,TOR,OKC,2014-03-21,1.0,21301024,2.0,1,1,3,4,0,2,0,0,1,2,0
1027,2013,MIA,MEM,2014-03-21,1.0,21301027,3.0,3,0,3,4,3,0,0,0,1,3,0
1028,2013,DAL,DEN,2014-03-21,1.0,21301028,1.0,1,0,3,4,1,0,0,0,1,1,0
1029,2013,MEM,IND,2014-03-22,1.0,21301035,2.0,0,2,3,5,0,1,0,1,0,1,0
1030,2013,NOP,MIA,2014-03-22,1.0,21301036,4.0,1,3,3,5,1,3,0,1,0,4,0
1031,2013,CHA,POR,2014-03-22,0.9611049955443728,21301032,2.0,0,2,3,5,0,1,0,1,0,1,0
1032,2013,CLE,HOU,2014-03-22,0.8537107285283533,21301033,3.0,1,2,3,5,1,3,0,1,0,4,0
1033,2013,LAC,DET,2014-03-22,1.0,21301039,2.0,2,0,3,5,2,0,0,1,0,2,0
1034,2013,UTA,ORL,2014-03-22,0.9313947064436744,21301037,0.0,0,0,3,5,0,0,0,1,0,0,0
1035,2013,GSW,SAS,2014-03-22,1.0,21301038,2.0,1,1,3,5,1,2,0,1,0,3,1
1036,2013,CHI,PHI,2014-03-22,1.0,21301034,1.0,1,0,3,5,2,1,0,1,0,3,0
1037,2013,SAC,MIL,2014-03-23,0.887278396950973,21301043,0.0,0,0,3,6,0,0,0,1,0,0,0
1038,2013,LAL,ORL,2014-03-23,0.8742959414644418,21301046,1.0,1,0,3,6,1,0,0,1,0,1,0
1039,2013,MIN,PHX,2014-03-23,0.8460425707790866,21301041,1.0,1,0,3,6,1,0,0,1,0,1,0
1040,2013,TOR,ATL,2014-03-23,0.8323232323232324,21301040,2.0,1,1,3,6,0,0,0,1,0,0,0
1041,2013,DEN,WAS,2014-03-23,0.9132341425215348,21301042,1.0,0,1,3,6,0,1,0,1,0,1,0
1042,2013,DAL,BRK,2014-03-23,1.0,21301044,2.0,1,1,3,6,1,3,0,1,0,4,0
1043,2013,NYK,CLE,2014-03-23,1.0,21301045,2.0,1,1,3,6,2,1,0,1,0,3,0
1044,2013,ATL,PHX,2014-03-24,0.3564581370864964,21301048,1.0,1,0,3,0,0,0,0,0,1,0,0
1045,2013,NOP,BRK,2014-03-24,0.7310725084484496,21301052,2.0,1,1,3,0,1,3,0,0,1,4,0
1046,2013,CHA,HOU,2014-03-24,0.6261466687634324,21301047,2.0,0,2,3,0,0,3,0,0,1,3,0
1047,2013,UTA,DET,2014-03-24,0.7673647732409221,21301055,0.0,0,0,3,0,0,0,0,0,1,0,0
1048,2013,MEM,MIN,2014-03-24,0.9630222418455764,21301051,1.0,0,1,3,0,0,1,0,0,1,1,0
1049,2013,SAS,PHI,2014-03-24,0.9326745574980996,21301054,1.0,1,0,3,0,2,1,0,0,1,3,0
1050,2013,OKC,DEN,2014-03-24,1.0,21301053,1.0,1,0,3,0,2,0,0,0,1,2,0
1051,2013,LAC,MIL,2014-03-24,1.0,21301056,2.0,2,0,3,0,2,0,0,0,1,2,0
1052,2013,MIA,POR,2014-03-24,1.0,21301049,5.0,3,2,3,0,3,1,0,0,1,4,0
1053,2013,CHI,IND,2014-03-24,1.0,21301050,3.0,1,2,3,0,2,1,0,0,1,3,0
1054,2013,CLE,TOR,2014-03-25,0.5073436436144344,21301057,2.0,1,1,3,1,1,0,0,0,1,1,0
1055,2013,ORL,POR,2014-03-25,0.8991828504722488,21301058,2.0,0,2,3,1,0,1,0,0,1,1,0
1056,2013,LAL,NYK,2014-03-25,1.0,21301060,2.0,1,1,3,1,1,2,0,0,1,3,0
1057,2013,DAL,OKC,2014-03-25,1.0,21301059,2.0,1,1,3,1,1,2,0,0,1,3,0
1058,2013,MIN,ATL,2014-03-26,0.20190121926017773,21301065,2.0,1,1,3,2,1,0,0,0,1,1,0
1059,2013,SAC,NYK,2014-03-26,0.8010047929779985,21301069,1.0,0,1,3,2,0,2,0,0,1,2,0
1060,2013,CHA,BRK,2014-03-26,0.6714368087225455,21301061,1.0,0,1,3,2,0,3,0,0,1,3,0
1061,2013,DET,CLE,2014-03-26,0.6002203194632216,21301064,1.0,0,1,3,2,0,1,0,0,1,1,0
1062,2013,NOP,LAC,2014-03-26,0.9402383352107666,21301066,3.0,1,2,3,2,1,2,0,0,1,3,0
1063,2013,SAS,DEN,2014-03-26,0.9490715604300142,21301068,1.0,1,0,3,2,2,0,0,0,1,2,0
1064,2013,IND,MIA,2014-03-26,1.0,21301067,5.0,2,3,3,2,1,3,0,0,1,4,1
1065,2013,BOS,TOR,2014-03-26,0.9696091065292096,21301063,1.0,0,1,3,2,1,0,0,0,1,1,0
1066,2013,WAS,PHX,2014-03-26,0.8476124975437217,21301062,1.0,1,0,3,2,1,0,0,0,1,1,0
1067,2013,UTA,MEM,2014-03-26,0.9166289990457536,21301070,0.0,0,0,3,2,0,0,0,0,1,0,0
1068,2013,ATL,POR,2014-03-27,0.465950019393805,21301071,3.0,1,2,3,3,0,1,0,0,1,1,0
1069,2013,MIL,LAL,2014-03-27,0.6497301918042422,21301073,1.0,0,1,3,3,0,1,0,0,1,1,0
1070,2013,HOU,PHI,2014-03-27,1.0,21301072,2.0,2,0,3,3,3,1,0,0,1,4,0
1071,2013,DAL,LAC,2014-03-27,1.0,21301074,3.0,1,2,3,3,1,2,0,0,1,3,0
1072,2013,ORL,CHA,2014-03-28,0.6982914146237928,21301075,0.0,0,0,3,4,0,0,0,0,1,0,0
1073,2013,MIN,LAL,2014-03-28,0.6989047323827237,21301081,2.0,1,1,3,4,1,1,0,0,1,2,0
